Name,Price,Color,Image,Link
Jacquard Dress-Dyed (Pret),"Rs. 4,499",Not Available,https://www.limelight.pk/cdn/shop/files/DSC08689_329b65dc-4e6b-4a4b-b3ff-dc6f7316b7d7.jpg?v=1723706836&width=416,https://www.limelight.pk/products/g0266gp-xsl-419
Printed Crepe Tunic,"Rs. 2,774",Not Available,https://www.limelight.pk/cdn/shop/files/DSC09943.jpg?v=1744027260&width=416,https://www.limelight.pk/products/w1641tn-sml-001
Printed Silk Dress,"Rs. 2,624",Not Available,https://www.limelight.pk/cdn/shop/files/DSC09879.jpg?v=1744027279&width=416,https://www.limelight.pk/products/g0517dr-sml-582
Dyed Silk Kaftan,"Rs. 3,999",Not Available,https://www.limelight.pk/cdn/shop/files/DSC09580_45096c1a-a019-47b5-9396-f38900d9e673.jpg?v=1744178879&width=416,https://www.limelight.pk/products/k1022kf-xsl-034
Embroidered Raw Silk Dress,"Rs. 2,624",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8827_f9302bc6-e11e-46ed-ae48-57d44bbeab75.jpg?v=1739446343&width=416,https://www.limelight.pk/products/g0351fr-sml-227
Printed Georgette Dress,"Rs. 2,799",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8460_db9093d4-a9ff-42a1-a28d-c7dd337c53e1.jpg?v=1719571841&width=416,https://www.limelight.pk/products/g0262gp-sml-001
Printed Viscose Dress,"Rs. 2,449",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8440_73e4b5dc-938a-4406-b438-1f33ebac664b.jpg?v=1719570934&width=416,https://www.limelight.pk/products/g0181gp-sml-034
Dyed Chiffon Dress,"Rs. 2,924",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_0857.jpg?v=1744027703&width=416,https://www.limelight.pk/products/w1618dr-sml-034
Printed Silk Dress,"Rs. 2,589",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8403.jpg?v=1717656577&width=416,https://www.limelight.pk/products/g0457dr-xlg-034
Dyed Silk Dress,"Rs. 2,449",Orange,https://www.limelight.pk/cdn/shop/files/DSC06972.jpg?v=1716965797&width=416,https://www.limelight.pk/products/w1632dr-sml-451
Dyed Grip Tunic,"Rs. 2,399",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_4502_24c79686-5ba5-4ac1-a8cf-2eb7ac1c6cd1.jpg?v=1744179511&width=416,https://www.limelight.pk/products/g0014tn-xlg-610
Printed Silk Dress,"Rs. 2,239",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_4802.jpg?v=1739446356&width=416,https://www.limelight.pk/products/g0165dr-sml-014
Dyed Net Dress,"Rs. 4,699",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_4853.jpg?v=1715858745&width=416,https://www.limelight.pk/products/g0367dr-sml-034
Printed Cotton Dress,"Rs. 2,799",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_0347_c890df55-218b-4505-9241-f395e84e0c10.jpg?v=1714385753&width=416,https://www.limelight.pk/products/g0203fr-sml-034
Printed Crepe Dress,"Rs. 2,774",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8816.jpg?v=1713334750&width=416,https://www.limelight.pk/products/g0267gp-sml-001
Dyed Grip Jumpsuit,"Rs. 2,449",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8708_93ed5c89-5ae8-43b2-92b9-79edab4838b5.jpg?v=1744030410&width=416,https://www.limelight.pk/products/g0190js-sml-034
Printed Silk Dress,"Rs. 2,799",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8791.jpg?v=1744030412&width=416,https://www.limelight.pk/products/g0009dr-sml-014
Printed Georgette Dress,"Rs. 1,959",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8751.jpg?v=1713334721&width=416,https://www.limelight.pk/products/g0263tn-sml-001
Dyed Silk Dress,"Rs. 2,099",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8716.jpg?v=1744030414&width=416,https://www.limelight.pk/products/g0236dr-sml-299
Embroidered Grip Dress,"Rs. 5,924",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8679.jpg?v=1744179989&width=416,https://www.limelight.pk/products/g0099gp-sml-002
Printed Crepe Dress,"Rs. 2,729",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8744_cfe41396-f2d1-48a2-88c9-57a81da2ab06.jpg?v=1713335170&width=416,https://www.limelight.pk/products/g0397dr-sml-565
Printed Raw Silk Dress,"Rs. 2,099",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8854.jpg?v=1713334041&width=416,https://www.limelight.pk/products/g0038tn-sml-565
Dyed Jacquard Dress,"Rs. 2,729",Not Available,https://www.limelight.pk/cdn/shop/files/DSC_8861.jpg?v=1713419802&width=416,https://www.limelight.pk/products/g0138gp-sml-451
Dyed Jersey Dress,"Rs. 1,874",Not Available,https://www.limelight.pk/cdn/shop/files/DSC04818_47a7eb86-958a-4823-8ab1-70660a5bfc77.jpg?v=1740653391&width=416,https://www.limelight.pk/products/w1362dr-sml-tbl
Suede Dress-Dyed,"Rs. 2,450",Not Available,https://www.limelight.pk/cdn/shop/files/DSC07128_b9cf797a-44fe-42c3-ba7f-29908b4f3b39.jpg?v=1703759898&width=416,https://www.limelight.pk/products/v0032tp-sml-570
Printed Crepe Dress,"Rs. 2,339",Not Available,https://www.limelight.pk/cdn/shop/files/DSC08831.jpg?v=1744040966&width=416,https://www.limelight.pk/products/w1495dr-exs-lgn
Printed Grip Dress,"Rs. 3,119",Not Available,https://www.limelight.pk/cdn/shop/files/CAM_8134_1be54829-e300-44d3-9e95-102c29951750.jpg?v=1744042367&width=416,https://www.limelight.pk/products/w3147dr-bnw
Printed Grip Dress,"Rs. 3,439",Not Available,https://www.limelight.pk/cdn/shop/files/CAM_3859.jpg?v=1744043106&width=416,https://www.limelight.pk/products/v0234dr-sml-001
Dyed Grip Dress,"Rs. 2,399",Not Available,https://www.limelight.pk/cdn/shop/products/GRS_4234.jpg?v=1673088703&width=416,https://www.limelight.pk/products/w1299dr-sml-001
Pleated Silk Dress,"Rs. 3,149",Not Available,https://www.limelight.pk/cdn/shop/products/GRS_1953_8363dcec-77f8-4a6e-a441-0b0bde374ca8.jpg?v=1744092497&width=416,https://www.limelight.pk/products/v0136dr-sml-001
Two Tone Grip Dress,"Rs. 2,450",Not Available,https://www.limelight.pk/cdn/shop/products/GRS_1976_6f4eb156-3d18-4886-9454-fdf2adee1ba8.jpg?v=1744092518&width=416,https://www.limelight.pk/products/w1264dr-sml-bnw
Georgette Short Dress,"Rs. 1,850",Not Available,https://www.limelight.pk/cdn/shop/products/W1062DR-SML-001.jpg?v=1744099959&width=416,https://www.limelight.pk/products/w1062dr-001
Sequined Chiffon Dress,"Rs. 2,150",Not Available,https://www.limelight.pk/cdn/shop/products/W0925DR-FRE-046.jpg?v=1616071797&width=416,https://www.limelight.pk/products/w0925dr-fre-046
Sequined Net Dress,"Rs. 2,999",Not Available,https://www.limelight.pk/cdn/shop/products/W0934DR-FRE-046.jpg?v=1616061886&width=416,https://www.limelight.pk/products/w0934dr-fre-046
Sequined Bodycon Net Dress,"Rs. 2,579",Not Available,https://www.limelight.pk/cdn/shop/products/W0927DR-FRE-046.jpg?v=1616054303&width=416,https://www.limelight.pk/products/w0927dr-fre-046
Sequined Chiffon Dress,"Rs. 2,150",Not Available,https://www.limelight.pk/cdn/shop/products/W0925DR-FRE-BLU.jpg?v=1744115755&width=416,https://www.limelight.pk/products/w0925dr-fre-blu
Beaded Bodycon Net Dress,"Rs. 2,819",Not Available,https://www.limelight.pk/cdn/shop/products/W0917DR-FRE-BLU.jpg?v=1744115760&width=416,https://www.limelight.pk/products/w0917dr-fre-blu
Sequined Net Dress,"Rs. 2,500",Not Available,https://www.limelight.pk/cdn/shop/products/W0930DR-FRE-OWH.jpg?v=1615897746&width=416,https://www.limelight.pk/products/w0930dr-fre-owh
