Name,Price,Color,Image,Link
3 Piece Embroidered Lawn Suit | DW-EF25-18,"Rs.18,990",Yellow,https://www.mariab.pk/cdn/shop/files/DWEF2518PrintedYellowa_3.jpg?v=1742305540,https://www.mariab.pk/products/dw-ef25-18-printed-yellow
3 Piece Embroidered Lawn Suit | MKD-EF21-23R1,"Rs.9,990",Not Available,https://www.mariab.pk/cdn/shop/files/MKD-EF21-23R1MagentaFront_A.jpg?v=1742305428,https://www.mariab.pk/products/mkd-ef21-23r1-magenta
3 Piece Embroidered Polyester Net Suit | MKS-EF25-50,"Rs.11,990",Pink,https://www.mariab.pk/cdn/shop/files/MksEF2550PinkFront_A.jpg?v=1742233260,https://www.mariab.pk/products/mks-ef25-50-pink
3 Piece Embroidered Raw Silk Suit | MKS-EF25-33,"Rs.11,990",Teal,https://www.mariab.pk/cdn/shop/files/MKSEF2533TealFront_A.jpg?v=1742211752,https://www.mariab.pk/products/mks-ef25-33-teal
3 Piece Embroidered Raw Silk Suit | SF-EF25-63,"Rs.39,990",Green,https://www.mariab.pk/cdn/shop/files/SF_EF_25_63_Front_B.jpg?v=1742548425,https://www.mariab.pk/products/sf-ef25-63-green
3 Piece Embroidered Organza Suit | SF-EF25-04,"Rs.46,990",Green,https://www.mariab.pk/cdn/shop/files/SFEF2504Front_A.jpg?v=1742027059,https://www.mariab.pk/products/sf-ef25-04-green
3 Piece Embroidered Organza Suit | SF-EF25-04,"Rs.46,990",Black,https://www.mariab.pk/cdn/shop/files/SF_EF_24_04_Black_Front_A.jpg?v=1742548713,https://www.mariab.pk/products/sf-ef25-04-black
Embroidered Chiffon Saree | SF-EF25-38,"Rs.39,990",Ferozi,https://www.mariab.pk/cdn/shop/files/SFEF2538GreenFront_A.jpg?v=1741951217,https://www.mariab.pk/products/sf-ef25-38-ferozi
2 Piece Embroidered Polyester Net Suit | MKS-EF25-38,"Rs.10,990",Ferozi,https://www.mariab.pk/cdn/shop/files/MksEF2538Front_A.jpg?v=1741951140,https://www.mariab.pk/products/mks-ef25-38-ferozi
3 Piece Embroidered Lawn Suit | DW-EF25-04,"Rs.25,990",Sky,https://www.mariab.pk/cdn/shop/files/DWEF2504Front_A.jpg?v=1741951054,https://www.mariab.pk/products/dw-ef25-04-sky-blue
3 Piece Embroidered Polyester Net Suit | MKS-EF25-49,"Rs.13,990",Teal,https://www.mariab.pk/cdn/shop/files/MksEF2549GreenFront_A.jpg?v=1741880842,https://www.mariab.pk/products/mks-ef25-49-teal
3 Piece Embroidered Polyester Net Suit | MKS-EF25-49,"Rs.13,990",Magenta,https://www.mariab.pk/cdn/shop/files/MksEF2549MagentaFront_A.jpg?v=1741880786,https://www.mariab.pk/products/mks-ef25-49-magenta
3 Piece Embroidered Suit | DW-EF23-71R1,"Rs.16,990",Not Available,https://www.mariab.pk/cdn/shop/files/DWEF2371R1BeigeFront_A.jpg?v=1741880655,https://www.mariab.pk/products/dw-ef23-71r1-beige
Embroidered Raw Silk Suit | SF-EF25-11,"Rs.54,990",Coral,https://www.mariab.pk/cdn/shop/files/SFEF2511Front_A.jpg?v=1741856983,https://www.mariab.pk/products/sf-ef25-11-coral
3 Piece Embroidered Raw Silk Suit | MKS-EF25-45,"Rs.12,990",Purple,https://www.mariab.pk/cdn/shop/files/MKSEF2545MegendaFront_E.jpg?v=1741768527,https://www.mariab.pk/products/mks-ef25-45-purple
3 Piece Embroidered Dobby Lawn Suit | DW-EF25-53,"Rs.24,990",Coffee,https://www.mariab.pk/cdn/shop/files/DWEf2553BaigeFront_A.jpg?v=1741768463,https://www.mariab.pk/products/dw-ef25-53-coffee
3 Piece Embroidered Lawn Suit | DW-EF25-04,"Rs.25,990",Green,https://www.mariab.pk/cdn/shop/files/DWEF2504GreenFront_A.jpg?v=1741768300,https://www.mariab.pk/products/dw-ef25-04-green
3 Piece Embroidered Organza Suit | SF-EF25-15,"Rs.39,990",Lilac,https://www.mariab.pk/cdn/shop/files/SF_EF_24_15_Lilac_Front_A.jpg?v=1742549798,https://www.mariab.pk/products/sf-ef25-15-lilac
3 Piece Embroidered Organza Suit | SF-EF25-42,"Rs.55,990",Mustard,https://www.mariab.pk/cdn/shop/files/SFEf2542MustardFront_A.jpg?v=1741605323,https://www.mariab.pk/products/sf-ef25-42-mustard
3 Piece Embroidered Lawn Suit | DW-EF25-102,"Rs.20,990",Blue,https://www.mariab.pk/cdn/shop/files/DWEf25102BlueFront_A.jpg?v=1741361656,https://www.mariab.pk/products/dw-ef25-102-blue
3 Piece Embroidered Polyester Net Suit | MKS-EF25-47,"Rs.13,990",Black,https://www.mariab.pk/cdn/shop/files/MKSEF2547BlackFront_A.jpg?v=1741361600,https://www.mariab.pk/products/mks-ef25-47-black
3 Piece Embroidered Lawn Suit | MKD-EF25-57,"Rs.11,990",Blue,https://www.mariab.pk/cdn/shop/files/MKDEF25-57BlueFront_A.jpg?v=1741338484,https://www.mariab.pk/products/mkd-ef25-57-blue
